Force: -0.1754374456793037
Flowrate: 0.013932787827220754
Power: 0.07147520155364247
r [m]       	vel [m/s]   	Tau [N/m²]  	
    0.109775	    0.127038	    -82.7283	
    0.109800	    0.126811	    -82.7388	
    0.109825	    0.126583	    -82.7493	
    0.109850	    0.126356	    -82.7598	
    0.109875	    0.126129	    -82.7703	
    0.109900	    0.125901	    -82.7808	
    0.109925	    0.125673	    -82.7913	
    0.109950	    0.125446	    -82.8018	
    0.109975	    0.125218	    -82.8123	
    0.110000	    0.124990	    -82.8228	
    0.110025	    0.124762	    -82.8333	
    0.110050	    0.124534	    -82.8438	
    0.110075	    0.124306	    -82.8543	
    0.110100	    0.124078	    -82.8647	
    0.110125	    0.123850	    -82.8752	
    0.110150	    0.123621	    -82.8857	
    0.110175	    0.123393	    -82.8961	
    0.110200	    0.123164	    -82.9066	
    0.110225	    0.122936	    -82.9171	
    0.110250	    0.122707	    -82.9275	
    0.110275	    0.122478	    -82.9380	
    0.110300	    0.122250	    -82.9484	
    0.110325	    0.122021	    -82.9589	
    0.110350	    0.121792	    -82.9693	
    0.110375	    0.121562	    -82.9797	
    0.110400	    0.121333	    -82.9902	
    0.110425	    0.121104	    -83.0006	
    0.110450	    0.120875	    -83.0110	
    0.110475	    0.120645	    -83.0214	
    0.110500	    0.120416	    -83.0319	
    0.110525	    0.120186	    -83.0423	
    0.110550	    0.119956	    -83.0527	
    0.110575	    0.119727	    -83.0631	
    0.110600	    0.119497	    -83.0735	
    0.110625	    0.119267	    -83.0839	
    0.110650	    0.119037	    -83.0943	
    0.110675	    0.118807	    -83.1047	
    0.110700	    0.118576	    -83.1151	
    0.110725	    0.118346	    -83.1255	
    0.110750	    0.118116	    -83.1359	
    0.110775	    0.117885	    -83.1463	
    0.110800	    0.117655	    -83.1567	
    0.110825	    0.117424	    -83.1670	
    0.110850	    0.117193	    -83.1774	
    0.110875	    0.116963	    -83.1878	
    0.110900	    0.116732	    -83.1982	
    0.110925	    0.116501	    -83.2085	
    0.110950	    0.116270	    -83.2189	
    0.110975	    0.116039	    -83.2292	
    0.111000	    0.115807	    -83.2396	
    0.111025	    0.115576	    -83.2499	
    0.111050	    0.115345	    -83.2603	
    0.111075	    0.115113	    -83.2706	
    0.111100	    0.114882	    -83.2810	
    0.111125	    0.114650	    -83.2913	
    0.111150	    0.114418	    -83.3017	
    0.111175	    0.114187	    -83.3120	
    0.111200	    0.113955	    -83.3223	
    0.111225	    0.113723	    -83.3326	
    0.111250	    0.113491	    -83.3430	
    0.111275	    0.113258	    -83.3533	
    0.111300	    0.113026	    -83.3636	
    0.111325	    0.112794	    -83.3739	
    0.111350	    0.112561	    -83.3842	
    0.111375	    0.112329	    -83.3945	
    0.111400	    0.112096	    -83.4048	
    0.111425	    0.111864	    -83.4151	
    0.111450	    0.111631	    -83.4254	
    0.111475	    0.111398	    -83.4357	
    0.111500	    0.111165	    -83.4460	
    0.111525	    0.110932	    -83.4563	
    0.111550	    0.110699	    -83.4666	
    0.111575	    0.110466	    -83.4768	
    0.111600	    0.110233	    -83.4871	
    0.111625	    0.109999	    -83.4974	
    0.111650	    0.109766	    -83.5077	
    0.111675	    0.109532	    -83.5179	
    0.111700	    0.109299	    -83.5282	
    0.111725	    0.109065	    -83.5385	
    0.111750	    0.108831	    -83.5487	
    0.111775	    0.108597	    -83.5590	
    0.111800	    0.108363	    -83.5692	
    0.111825	    0.108129	    -83.5795	
    0.111850	    0.107895	    -83.5897	
    0.111875	    0.107661	    -83.5999	
    0.111900	    0.107427	    -83.6102	
    0.111925	    0.107192	    -83.6204	
    0.111950	    0.106958	    -83.6306	
    0.111975	    0.106723	    -83.6409	
    0.112000	    0.106489	    -83.6511	
    0.112025	    0.106254	    -83.6613	
    0.112050	    0.106019	    -83.6715	
    0.112075	    0.105784	    -83.6817	
    0.112100	    0.105549	    -83.6920	
    0.112125	    0.105314	    -83.7022	
    0.112150	    0.105079	    -83.7124	
    0.112175	    0.104844	    -83.7226	
    0.112200	    0.104609	    -83.7328	
    0.112225	    0.104373	    -83.7430	
    0.112250	    0.104138	    -83.7532	
    0.112275	    0.103902	    -83.7633	
    0.112300	    0.103666	    -83.7735	
    0.112325	    0.103431	    -83.7837	
    0.112350	    0.103195	    -83.7939	
    0.112375	    0.102959	    -83.8041	
    0.112400	    0.102723	    -83.8142	
    0.112425	    0.102487	    -83.8244	
    0.112450	    0.102251	    -83.8346	
    0.112475	    0.102014	    -83.8447	
    0.112500	    0.101778	    -83.8549	
    0.112525	    0.101542	    -83.8650	
    0.112550	    0.101305	    -83.8752	
    0.112575	    0.101068	    -83.8853	
    0.112600	    0.100832	    -83.8955	
    0.112625	    0.100595	    -83.9056	
    0.112650	    0.100358	    -83.9158	
    0.112675	    0.100121	    -83.9259	
    0.112700	    0.099884	    -83.9360	
    0.112725	    0.099647	    -83.9462	
    0.112750	    0.099410	    -83.9563	
    0.112775	    0.099172	    -83.9664	
    0.112800	    0.098935	    -83.9765	
    0.112825	    0.098697	    -83.9867	
    0.112850	    0.098460	    -83.9968	
    0.112875	    0.098222	    -84.0069	
    0.112900	    0.097984	    -84.0170	
    0.112925	    0.097747	    -84.0271	
    0.112950	    0.097509	    -84.0372	
    0.112975	    0.097271	    -84.0473	
    0.113000	    0.097033	    -84.0574	
    0.113025	    0.096794	    -84.0675	
    0.113050	    0.096556	    -84.0776	
    0.113075	    0.096318	    -84.0877	
    0.113100	    0.096079	    -84.0977	
    0.113125	    0.095841	    -84.1078	
    0.113150	    0.095602	    -84.1179	
    0.113175	    0.095363	    -84.1280	
    0.113200	    0.095125	    -84.1380	
    0.113225	    0.094886	    -84.1481	
    0.113250	    0.094647	    -84.1582	
    0.113275	    0.094408	    -84.1682	
    0.113300	    0.094169	    -84.1783	
    0.113325	    0.093929	    -84.1883	
    0.113350	    0.093690	    -84.1984	
    0.113375	    0.093451	    -84.2084	
    0.113400	    0.093211	    -84.2185	
    0.113425	    0.092972	    -84.2285	
    0.113450	    0.092732	    -84.2385	
    0.113475	    0.092492	    -84.2486	
    0.113500	    0.092252	    -84.2586	
    0.113525	    0.092012	    -84.2686	
    0.113550	    0.091772	    -84.2787	
    0.113575	    0.091532	    -84.2887	
    0.113600	    0.091292	    -84.2987	
    0.113625	    0.091052	    -84.3087	
    0.113650	    0.090811	    -84.3187	
    0.113675	    0.090571	    -84.3287	
    0.113700	    0.090330	    -84.3387	
    0.113725	    0.090090	    -84.3487	
    0.113750	    0.089849	    -84.3587	
    0.113775	    0.089608	    -84.3687	
    0.113800	    0.089367	    -84.3787	
    0.113825	    0.089126	    -84.3887	
    0.113850	    0.088885	    -84.3987	
    0.113875	    0.088644	    -84.4087	
    0.113900	    0.088403	    -84.4187	
    0.113925	    0.088162	    -84.4286	
    0.113950	    0.087920	    -84.4386	
    0.113975	    0.087679	    -84.4486	
    0.114000	    0.087437	    -84.4585	
    0.114025	    0.087195	    -84.4685	
    0.114050	    0.086954	    -84.4785	
    0.114075	    0.086712	    -84.4884	
    0.114100	    0.086470	    -84.4984	
    0.114125	    0.086228	    -84.5083	
    0.114150	    0.085986	    -84.5183	
    0.114175	    0.085743	    -84.5282	
    0.114200	    0.085501	    -84.5382	
    0.114225	    0.085259	    -84.5481	
    0.114250	    0.085016	    -84.5580	
    0.114275	    0.084774	    -84.5680	
    0.114300	    0.084531	    -84.5779	
    0.114325	    0.084288	    -84.5878	
    0.114350	    0.084045	    -84.5977	
    0.114375	    0.083802	    -84.6077	
    0.114400	    0.083559	    -84.6176	
    0.114425	    0.083316	    -84.6275	
    0.114450	    0.083073	    -84.6374	
    0.114475	    0.082830	    -84.6473	
    0.114500	    0.082586	    -84.6572	
    0.114525	    0.082343	    -84.6671	
    0.114550	    0.082099	    -84.6770	
    0.114575	    0.081856	    -84.6869	
    0.114600	    0.081612	    -84.6968	
    0.114625	    0.081368	    -84.7067	
    0.114650	    0.081124	    -84.7166	
    0.114675	    0.080880	    -84.7265	
    0.114700	    0.080636	    -84.7363	
    0.114725	    0.080392	    -84.7462	
    0.114750	    0.080148	    -84.7561	
    0.114775	    0.079904	    -84.7659	
    0.114800	    0.079659	    -84.7758	
    0.114825	    0.079415	    -84.7857	
    0.114850	    0.079170	    -84.7955	
    0.114875	    0.078925	    -84.8054	
    0.114900	    0.078680	    -84.8152	
    0.114925	    0.078436	    -84.8251	
    0.114950	    0.078191	    -84.8349	
    0.114975	    0.077946	    -84.8448	
    0.115000	    0.077700	    -84.8546	
    0.115025	    0.077455	    -84.8645	
    0.115050	    0.077210	    -84.8743	
    0.115075	    0.076964	    -84.8841	
    0.115100	    0.076719	    -84.8940	
    0.115125	    0.076473	    -84.9038	
    0.115150	    0.076228	    -84.9136	
    0.115175	    0.075982	    -84.9234	
    0.115200	    0.075736	    -84.9332	
    0.115225	    0.075490	    -84.9431	
    0.115250	    0.075244	    -84.9529	
    0.115275	    0.074998	    -84.9627	
    0.115300	    0.074752	    -84.9725	
    0.115325	    0.074505	    -84.9823	
    0.115350	    0.074259	    -84.9921	
    0.115375	    0.074012	    -85.0019	
    0.115400	    0.073766	    -85.0117	
    0.115425	    0.073519	    -85.0214	
    0.115450	    0.073272	    -85.0312	
    0.115475	    0.073026	    -85.0410	
    0.115500	    0.072779	    -85.0508	
    0.115525	    0.072532	    -85.0606	
    0.115550	    0.072285	    -85.0703	
    0.115575	    0.072037	    -85.0801	
    0.115600	    0.071790	    -85.0899	
    0.115625	    0.071543	    -85.0996	
    0.115650	    0.071295	    -85.1094	
    0.115675	    0.071048	    -85.1192	
    0.115700	    0.070800	    -85.1289	
    0.115725	    0.070552	    -85.1387	
    0.115750	    0.070304	    -85.1484	
    0.115775	    0.070056	    -85.1582	
    0.115800	    0.069808	    -85.1679	
    0.115825	    0.069560	    -85.1776	
    0.115850	    0.069312	    -85.1874	
    0.115875	    0.069064	    -85.1971	
    0.115900	    0.068815	    -85.2068	
    0.115925	    0.068567	    -85.2166	
    0.115950	    0.068318	    -85.2263	
    0.115975	    0.068070	    -85.2360	
    0.116000	    0.067821	    -85.2457	
    0.116025	    0.067572	    -85.2554	
    0.116050	    0.067323	    -85.2651	
    0.116075	    0.067074	    -85.2748	
    0.116100	    0.066825	    -85.2845	
    0.116125	    0.066576	    -85.2943	
    0.116150	    0.066327	    -85.3039	
    0.116175	    0.066077	    -85.3136	
    0.116200	    0.065828	    -85.3233	
    0.116225	    0.065578	    -85.3330	
    0.116250	    0.065329	    -85.3427	
    0.116275	    0.065079	    -85.3524	
    0.116300	    0.064829	    -85.3621	
    0.116325	    0.064579	    -85.3718	
    0.116350	    0.064329	    -85.3814	
    0.116375	    0.064079	    -85.3911	
    0.116400	    0.063829	    -85.4008	
    0.116425	    0.063579	    -85.4104	
    0.116450	    0.063328	    -85.4201	
    0.116475	    0.063078	    -85.4297	
    0.116500	    0.062827	    -85.4394	
    0.116525	    0.062577	    -85.4491	
    0.116550	    0.062326	    -85.4587	
    0.116575	    0.062075	    -85.4684	
    0.116600	    0.061824	    -85.4780	
    0.116625	    0.061573	    -85.4876	
    0.116650	    0.061322	    -85.4973	
    0.116675	    0.061071	    -85.5069	
    0.116700	    0.060820	    -85.5165	
    0.116725	    0.060568	    -85.5262	
    0.116750	    0.060317	    -85.5358	
    0.116775	    0.060065	    -85.5454	
    0.116800	    0.059814	    -85.5550	
    0.116825	    0.059562	    -85.5646	
    0.116850	    0.059310	    -85.5743	
    0.116875	    0.059058	    -85.5839	
    0.116900	    0.058806	    -85.5935	
    0.116925	    0.058554	    -85.6031	
    0.116950	    0.058302	    -85.6127	
    0.116975	    0.058050	    -85.6223	
    0.117000	    0.057797	    -85.6319	
    0.117025	    0.057545	    -85.6415	
    0.117050	    0.057292	    -85.6511	
    0.117075	    0.057039	    -85.6606	
    0.117100	    0.056787	    -85.6702	
    0.117125	    0.056534	    -85.6798	
    0.117150	    0.056281	    -85.6894	
    0.117175	    0.056028	    -85.6989	
    0.117200	    0.055775	    -85.7085	
    0.117225	    0.055522	    -85.7181	
    0.117250	    0.055268	    -85.7276	
    0.117275	    0.055015	    -85.7372	
    0.117300	    0.054762	    -85.7468	
    0.117325	    0.054508	    -85.7563	
    0.117350	    0.054254	    -85.7659	
    0.117375	    0.054001	    -85.7754	
    0.117400	    0.053747	    -85.7850	
    0.117425	    0.053493	    -85.7945	
    0.117450	    0.053239	    -85.8041	
    0.117475	    0.052985	    -85.8136	
    0.117500	    0.052730	    -85.8231	
    0.117525	    0.052476	    -85.8327	
    0.117550	    0.052222	    -85.8422	
    0.117575	    0.051967	    -85.8517	
    0.117600	    0.051713	    -85.8612	
    0.117625	    0.051458	    -85.8707	
    0.117650	    0.051203	    -85.8803	
    0.117675	    0.050948	    -85.8898	
    0.117700	    0.050693	    -85.8993	
    0.117725	    0.050438	    -85.9088	
    0.117750	    0.050183	    -85.9183	
    0.117775	    0.049928	    -85.9278	
    0.117800	    0.049673	    -85.9373	
    0.117825	    0.049417	    -85.9468	
    0.117850	    0.049162	    -85.9563	
    0.117875	    0.048906	    -85.9658	
    0.117900	    0.048651	    -85.9753	
    0.117925	    0.048395	    -85.9847	
    0.117950	    0.048139	    -85.9942	
    0.117975	    0.047883	    -86.0037	
    0.118000	    0.047627	    -86.0132	
    0.118025	    0.047371	    -86.0226	
    0.118050	    0.047115	    -86.0321	
    0.118075	    0.046858	    -86.0416	
    0.118100	    0.046602	    -86.0510	
    0.118125	    0.046345	    -86.0605	
    0.118150	    0.046089	    -86.0700	
    0.118175	    0.045832	    -86.0794	
    0.118200	    0.045575	    -86.0889	
    0.118225	    0.045318	    -86.0983	
    0.118250	    0.045061	    -86.1077	
    0.118275	    0.044804	    -86.1172	
    0.118300	    0.044547	    -86.1266	
    0.118325	    0.044290	    -86.1361	
    0.118350	    0.044032	    -86.1455	
    0.118375	    0.043775	    -86.1549	
    0.118400	    0.043517	    -86.1644	
    0.118425	    0.043260	    -86.1738	
    0.118450	    0.043002	    -86.1832	
    0.118475	    0.042744	    -86.1926	
    0.118500	    0.042486	    -86.2020	
    0.118525	    0.042228	    -86.2114	
    0.118550	    0.041970	    -86.2208	
    0.118575	    0.041712	    -86.2303	
    0.118600	    0.041454	    -86.2397	
    0.118625	    0.041195	    -86.2491	
    0.118650	    0.040937	    -86.2584	
    0.118675	    0.040678	    -86.2678	
    0.118700	    0.040420	    -86.2772	
    0.118725	    0.040161	    -86.2866	
    0.118750	    0.039902	    -86.2960	
    0.118775	    0.039643	    -86.3054	
    0.118800	    0.039384	    -86.3148	
    0.118825	    0.039125	    -86.3241	
    0.118850	    0.038866	    -86.3335	
    0.118875	    0.038606	    -86.3429	
    0.118900	    0.038347	    -86.3523	
    0.118925	    0.038088	    -86.3616	
    0.118950	    0.037828	    -86.3710	
    0.118975	    0.037568	    -86.3803	
    0.119000	    0.037308	    -86.3897	
    0.119025	    0.037049	    -86.3990	
    0.119050	    0.036789	    -86.4084	
    0.119075	    0.036529	    -86.4177	
    0.119100	    0.036268	    -86.4271	
    0.119125	    0.036008	    -86.4364	
    0.119150	    0.035748	    -86.4458	
    0.119175	    0.035487	    -86.4551	
    0.119200	    0.035227	    -86.4644	
    0.119225	    0.034966	    -86.4738	
    0.119250	    0.034705	    -86.4831	
    0.119275	    0.034445	    -86.4924	
    0.119300	    0.034184	    -86.5017	
    0.119325	    0.033923	    -86.5110	
    0.119350	    0.033662	    -86.5204	
    0.119375	    0.033400	    -86.5297	
    0.119400	    0.033139	    -86.5390	
    0.119425	    0.032878	    -86.5483	
    0.119450	    0.032616	    -86.5576	
    0.119475	    0.032355	    -86.5669	
    0.119500	    0.032093	    -86.5762	
    0.119525	    0.031831	    -86.5855	
    0.119550	    0.031570	    -86.5948	
    0.119575	    0.031308	    -86.6040	
    0.119600	    0.031046	    -86.6133	
    0.119625	    0.030783	    -86.6226	
    0.119650	    0.030521	    -86.6319	
    0.119675	    0.030259	    -86.6412	
    0.119700	    0.029996	    -86.6504	
    0.119725	    0.029734	    -86.6597	
    0.119750	    0.029471	    -86.6690	
    0.119775	    0.029209	    -86.6782	
    0.119800	    0.028946	    -86.6875	
